Unnamed: 0;__run_id;__done;generation;model_size;task;energy;run;rep;duration_ms;cpu_joules;gpu_joules;energy_consumption_total_joules;response_length_sum_characters;response_token_count;accuracy
363;run_7_repetition_0;DONE;3.0;8B;CB;12255.883972167969;7;0;222685;11449.843811035156;78145.97581103523;89595.81962207038;65239;13110;1.0
364;run_24_repetition_17;DONE;3.2;3B;BoolQ;5311.037109375;24;17;86830;4626.703857421933;29360.227057421944;33986.93091484388;51178;10942;1.0
365;run_12_repetition_13;DONE;3.1;8B;BoolQ;7983.535461425781;12;13;137861;7141.143432617217;48548.83623261725;55689.97966523447;37425;8089;1.0
366;run_15_repetition_25;DONE;3.1;8B;RTE;9051.200317382812;15;25;157849;8271.924194335908;55131.30359433599;63403.227788671895;46036;9180;1.0
367;run_18_repetition_13;DONE;3.2;1B;BoolQ;3611.5248413085938;18;13;51821;3057.3425903320604;16496.256390332062;19553.598980664123;71714;15104;1.0
368;run_5_repetition_20;DONE;2.0;7B;WSC;9991.188049316406;5;20;178876;9243.0234375;63748.791237499994;72991.814675;45028;11578;1.0
369;run_9_repetition_17;DONE;3.0;8B;RTE;250828.7302856445;9;17;198887;10461.62133789068;70618.38033789066;81080.00167578134;58692;11756;1.0
370;run_6_repetition_5;DONE;3.0;8B;BoolQ;7128.822448730469;6;5;120650;6278.077758789064;42924.48075878909;49202.55851757815;33226;7085;1.0
371;run_2_repetition_19;DONE;2.0;7B;COPA;10954.181396484377;2;19;192883;10210.40002441406;69323.02202441404;79533.4220488281;53692;12554;1.0
372;run_13_repetition_27;DONE;3.1;8B;CB;9260.749816894531;13;27;159852;8412.009643554688;56677.63704355471;65089.646687109394;46101;9343;1.0
373;run_25_repetition_23;DONE;3.2;3B;CB;6540.138671875;25;23;108832;5860.370422363281;36882.92262236331;42743.29304472659;67961;13729;1.0
374;run_18_repetition_29;DONE;3.2;1B;BoolQ;3501.612243652344;18;29;51830;2965.725524902344;16359.64352490234;19325.369049804685;71714;15104;1.0
375;run_28_repetition_24;DONE;3.2;3B;WiC;6012.846557617188;28;24;100836;5355.89599609375;33659.66399609372;39015.55999218747;55758;12758;1.0
376;run_18_repetition_23;DONE;3.2;1B;BoolQ;3425.4913330078125;18;23;51622;2873.533325195305;16227.74712519531;19101.280450390615;71714;15104;1.0
377;run_26_repetition_25;DONE;3.2;3B;COPA;5684.47412109375;26;25;94831;5057.215087890625;31859.946887890623;36917.16197578125;56710;11903;1.0
378;run_8_repetition_16;DONE;3.0;8B;COPA;11044.586730957031;8;16;198862;10193.19677734375;69412.17717734368;79605.37395468743;55441;11806;1.0
379;run_21_repetition_7;DONE;3.2;1B;RTE;2617.6315307617188;21;7;35814;2063.7122192382812;11279.29721923828;13343.009438476562;51479;10444;1.0
380;run_3_repetition_15;DONE;2.0;7B;RTE;10770.78466796875;3;15;188685;9975.217834472656;67739.67463447266;77714.89246894531;54273;12250;1.0
381;run_15_repetition_22;DONE;3.1;8B;RTE;9108.46221923828;15;22;156861;8256.580383300752;55437.852783300754;63694.433166601506;46036;9180;1.0
382;run_18_repetition_3;DONE;3.2;1B;BoolQ;3501.6451416015625;18;3;51821;2956.972290039077;16662.18949003906;19619.16178007814;71714;15104;1.0
383;run_12_repetition_19;DONE;3.1;8B;BoolQ;8059.571533203125;12;19;138852;7258.776855468765;49540.700055468806;56799.47691093757;37425;8089;1.0
384;run_25_repetition_29;DONE;3.2;3B;CB;6593.253784179688;25;29;108847;5906.2044677734375;36910.17426777347;42816.37873554691;67961;13729;1.0
385;run_7_repetition_25;DONE;3.0;8B;CB;12477.315002441406;7;25;222880;11661.900268554702;78684.51946855473;90346.41973710943;65239;13110;1.0
386;run_3_repetition_4;DONE;2.0;7B;RTE;10904.105834960938;3;4;188866;10100.1328125;67994.6044125;78094.737225;54273;12250;1.0
387;run_13_repetition_0;DONE;3.1;8B;CB;9256.929809570312;13;0;159656;8388.324096679688;56948.94409667971;65337.2681933594;46101;9343;1.0
388;run_16_repetition_5;DONE;3.1;8B;WiC;13790.91015625;16;5;245669;12912.719299316406;87891.95909931636;100804.67839863276;63916;14562;1.0
389;run_11_repetition_28;DONE;3.0;8B;WSC;7528.442199707031;11;28;126865;6710.365173339902;44690.08297333983;51400.44814667973;30766;7419;1.0
390;run_23_repetition_24;DONE;3.2;1B;WSC;2111.65234375;23;24;27811;1603.2720947265625;8822.271294726559;10425.543389453122;32024;7910;1.0
391;run_24_repetition_21;DONE;3.2;3B;BoolQ;5353.875549316406;24;21;86823;4674.006835937471;29626.66463593745;34300.67147187492;51178;10942;1.0
392;run_11_repetition_12;DONE;3.0;8B;WSC;7420.015625;11;12;125857;6563.8690185546875;44128.91741855472;50692.78643710941;30766;7419;1.0
393;run_8_repetition_3;DONE;3.0;8B;COPA;11516.64617919922;8;3;199866;10704.109313964816;70581.55011396472;81285.65942792954;55441;11806;1.0
394;run_0_repetition_3;DONE;2.0;7B;BoolQ;12188.255981445312;0;3;211877;11387.61590576169;76291.41690576161;87679.0328115233;57714;13756;1.0
395;run_8_repetition_6;DONE;3.0;8B;COPA;11462.399353027344;8;6;199675;10605.23760986328;71417.49660986324;82022.73421972652;55441;11806;1.0
396;run_11_repetition_6;DONE;3.0;8B;WSC;7526.593444824219;11;6;125845;6660.51025390625;44601.4686539063;51261.97890781255;30766;7419;1.0
397;run_4_repetition_0;DONE;2.0;7B;WiC;250562.1844482422;4;0;201673;10735.04895019537;72594.08175019539;83329.13070039076;53640;13138;1.0
398;run_9_repetition_11;DONE;3.0;8B;RTE;11543.977294921877;9;11;198864;10672.237548828129;70495.12314882819;81167.36069765632;58692;11756;1.0
399;run_19_repetition_18;DONE;3.2;1B;CB;3700.121337890625;19;18;54824;3205.71240234375;17665.13900234375;20870.8514046875;77844;15678;1.0
400;run_20_repetition_24;DONE;3.2;1B;COPA;3158.846435546875;20;24;44814;2610.346313476566;14125.314113476572;16735.660426953138;63385;13054;1.0
401;run_23_repetition_21;DONE;3.2;1B;WSC;2050.9255981445312;23;21;27812;1538.1434936523474;8601.408493652345;10139.551987304692;32024;7910;1.0
402;run_14_repetition_13;DONE;3.1;8B;COPA;12040.000183105469;14;13;210888;11200.309204101562;75435.44500410152;86635.75420820308;59483;12455;1.0
403;run_25_repetition_17;DONE;3.2;3B;CB;6786.7286376953125;25;17;108845;6096.109863281257;37126.39206328132;43222.501926562574;67961;13729;1.0
404;run_10_repetition_16;DONE;3.0;8B;WiC;14075.506469726562;10;16;249913;13208.7900390625;88151.79803906253;101360.58807812505;63663;14810;1.0
405;run_7_repetition_21;DONE;3.0;8B;CB;12784.436950683594;7;21;221670;11896.640502929688;78989.7877029298;90886.42820585948;65239;13110;1.0
406;run_21_repetition_6;DONE;3.2;1B;RTE;2715.249084472656;21;6;36817;2217.037170410156;11821.151170410163;14038.18834082032;51479;10444;1.0
407;run_19_repetition_7;DONE;3.2;1B;CB;3733.9927368164062;19;7;53817;3180.589782714844;17048.629982714836;20229.21976542968;77844;15678;1.0
408;run_0_repetition_26;DONE;2.0;7B;BoolQ;12003.750549316406;0;26;211905;11223.052490234377;76073.27749023438;87296.32998046876;57714;13756;1.0
409;run_1_repetition_6;DONE;2.0;7B;CB;12030.818481445312;1;6;211878;11243.674743652344;76163.3419436523;87407.01668730464;61276;13678;1.0
410;run_26_repetition_3;DONE;3.2;3B;COPA;5879.845275878906;26;3;93840;5162.828369140596;31983.385169140605;37146.2135382812;56710;11903;1.0
411;run_13_repetition_23;DONE;3.1;8B;CB;9402.530883789062;13;23;159664;8517.078247070312;56923.822047070265;65440.90029414058;46101;9343;1.0
412;run_6_repetition_10;DONE;3.0;8B;BoolQ;7255.077697753906;6;10;120658;6385.8634033203125;43050.77120332029;49436.63460664061;33226;7085;1.0
413;run_10_repetition_1;DONE;3.0;8B;WiC;14245.870361328123;10;1;250715;13397.683044433594;89205.07664443363;102602.75968886724;63663;14810;1.0
414;run_5_repetition_17;DONE;2.0;7B;WSC;10488.714904785156;5;17;178888;9698.496704101562;64524.614504101606;74223.11120820316;45028;11578;1.0
415;run_22_repetition_11;DONE;3.2;1B;WiC;3042.5400390625;22;11;42820;2505.4246826172166;13581.74488261722;16087.169565234435;55242;12413;1.0
416;run_5_repetition_13;DONE;2.0;7B;WSC;10335.100036621094;5;13;177686;9512.585876464844;63846.28827646481;73358.87415292965;45028;11578;1.0
417;run_20_repetition_21;DONE;3.2;1B;COPA;3229.554992675781;20;21;44822;2693.1780395507812;14497.16683955078;17190.34487910156;63385;13054;1.0
418;run_10_repetition_23;DONE;3.0;8B;WiC;14265.868041992188;10;23;250703;13434.73309326172;88822.35129326172;102257.08438652343;63663;14810;1.0
419;run_9_repetition_20;DONE;3.0;8B;RTE;11754.0107421875;9;20;198673;10861.065856933594;71638.06525693364;82499.13111386723;58692;11756;1.0
420;run_3_repetition_22;DONE;2.0;7B;RTE;10947.34326171875;3;22;188879;10131.06170654294;68049.56150654296;78180.6232130859;54273;12250;1.0
421;run_19_repetition_5;DONE;3.2;1B;CB;3776.538940429688;19;5;53819;3220.414001464814;17507.8312014648;20728.245202929615;77844;15678;1.0
422;run_5_repetition_27;DONE;2.0;7B;WSC;10431.92547607422;5;27;178877;9667.599243164092;64383.00504316413;74050.60428632822;45028;11578;1.0
423;run_0_repetition_13;DONE;2.0;7B;BoolQ;12312.80792236328;0;13;211881;11491.421142578096;76437.15094257805;87928.57208515615;57714;13756;1.0
424;run_24_repetition_15;DONE;3.2;3B;BoolQ;256620.62438964847;24;15;86837;4793.630981445342;29871.637781445315;34665.26876289066;51178;10942;1.0
425;run_28_repetition_11;DONE;3.2;3B;WiC;6294.1448974609375;28;11;100841;5598.460693359373;34208.999893359374;39807.46058671875;55758;12758;1.0
426;run_16_repetition_8;DONE;3.1;8B;WiC;14108.526489257812;16;8;245897;13244.268310546877;87579.11051054674;100823.37882109362;63916;14562;1.0
427;run_26_repetition_17;DONE;3.2;3B;COPA;6026.8798828125;26;17;94834;5356.254821777344;32545.61282177732;37901.867643554666;56710;11903;1.0
428;run_11_repetition_15;DONE;3.0;8B;WSC;7623.691467285156;11;15;125836;6754.835693359375;44621.3292933594;51376.16498671877;30766;7419;1.0
429;run_25_repetition_13;DONE;3.2;3B;CB;6679.893859863281;25;13;109841;6028.7008666992115;37427.70986669919;43456.4107333984;67961;13729;1.0
430;run_3_repetition_19;DONE;2.0;7B;RTE;10970.354248046877;3;19;188865;10162.146545410156;67969.93394541024;78132.0804908204;54273;12250;1.0
431;run_4_repetition_5;DONE;2.0;7B;WiC;11732.627014160156;4;5;202892;10964.281982421877;73222.5867824218;84186.86876484368;53640;13138;1.0
432;run_17_repetition_20;DONE;3.1;8B;WSC;7547.321655273437;17;20;121846;6659.0001220703125;43387.0335220703;50046.03364414061;29189;7126;1.0
433;run_18_repetition_17;DONE;3.2;1B;BoolQ;3763.717041015625;18;17;52823;3273.8673095703125;17044.57730957031;20318.444619140624;71714;15104;1.0
434;run_21_repetition_24;DONE;3.2;1B;RTE;2654.3677978515625;21;24;35814;2113.0928955078125;11304.764095507811;13417.856991015624;51479;10444;1.0
435;run_26_repetition_20;DONE;3.2;3B;COPA;5795.802795410156;26;20;93843;5097.391418457031;31641.03121845702;36738.42263691405;56710;11903;1.0
436;run_7_repetition_15;DONE;3.0;8B;CB;12757.06903076172;7;15;221689;11868.198120117202;78892.12052011723;90760.31864023444;65239;13110;1.0
437;run_6_repetition_9;DONE;3.0;8B;BoolQ;7405.376403808594;6;9;121656;6577.762268066421;43503.640868066424;50081.403136132845;33226;7085;1.0
438;run_5_repetition_8;DONE;2.0;7B;WSC;10458.68389892578;5;8;177663;9616.466674804688;64055.82367480469;73672.29034960936;45028;11578;1.0
439;run_17_repetition_7;DONE;3.1;8B;WSC;7397.36962890625;17;7;122847;6581.113098144531;43566.65989814453;50147.77299628906;29189;7126;1.0
440;run_23_repetition_28;DONE;3.2;1B;WSC;2138.9542236328125;23;28;27810;1619.0521850585938;8860.865185058596;10479.91737011719;32024;7910;1.0
441;run_4_repetition_16;DONE;2.0;7B;WiC;11583.724243164062;4;16;202666;10817.397583007812;73076.67398300779;83894.0715660156;53640;13138;1.0
442;run_20_repetition_4;DONE;3.2;1B;COPA;3168.207946777344;20;4;44817;2608.4622192382812;14396.825819238278;17005.28803847656;63385;13054;1.0
443;run_3_repetition_26;DONE;2.0;7B;RTE;10958.402893066406;3;26;188673;10145.053955078123;67933.93015507805;78078.98411015618;54273;12250;1.0
444;run_11_repetition_8;DONE;3.0;8B;WSC;7675.23583984375;11;8;126863;6844.502746582031;45126.61334658202;51971.11609316405;30766;7419;1.0
445;run_22_repetition_18;DONE;3.2;1B;WiC;3111.1094970703125;22;18;42816;2579.1222534179688;13816.721053417974;16395.843306835945;55242;12413;1.0
446;run_15_repetition_1;DONE;3.1;8B;RTE;9242.081237792969;15;1;156851;8387.458129882812;55256.361529882844;63643.81965976566;46036;9180;1.0
447;run_0_repetition_16;DONE;2.0;7B;BoolQ;12341.467163085938;0;16;211878;11520.842468261748;76667.7020682618;88188.54453652355;57714;13756;1.0
448;run_28_repetition_22;DONE;3.2;3B;WiC;6330.226013183594;28;22;100636;5626.168762206973;34610.868162206956;40237.03692441393;55758;12758;1.0
449;run_21_repetition_5;DONE;3.2;1B;RTE;2624.04541015625;21;5;36821;2126.083251953154;11792.442851953158;13918.526103906312;51479;10444;1.0
450;run_28_repetition_3;DONE;3.2;3B;WiC;6199.9947509765625;28;3;99834;5474.543457031279;33838.552457031314;39313.09591406259;55758;12758;1.0
451;run_15_repetition_20;DONE;3.1;8B;RTE;9222.821166992188;15;20;157856;8413.540405273496;56638.86180527354;65052.40221054704;46036;9180;1.0
452;run_13_repetition_5;DONE;3.1;8B;CB;9435.4111328125;13;5;159649;8547.828674316406;56981.86927431644;65529.69794863285;46101;9343;1.0
453;run_8_repetition_2;DONE;3.0;8B;COPA;250551.3282470703;8;2;199675;10744.543212890623;71476.43921289068;82220.9824257813;55441;11806;1.0
454;run_23_repetition_12;DONE;3.2;1B;WSC;2146.110595703125;23;12;27808;1620.834228515625;8898.744228515627;10519.578457031252;32024;7910;1.0
455;run_28_repetition_5;DONE;3.2;3B;WiC;6123.503540039063;28;5;100851;5422.154235839844;34250.79543583983;39672.94967167967;55758;12758;1.0
456;run_10_repetition_19;DONE;3.0;8B;WiC;14242.280639648438;10;19;249700;13337.654174804686;88401.10577480473;101738.75994960942;63663;14810;1.0
457;run_19_repetition_4;DONE;3.2;1B;CB;3833.3125;19;4;53816;3258.0595703125;17445.198570312496;20703.258140624996;77844;15678;1.0
458;run_23_repetition_16;DONE;3.2;1B;WSC;2182.493103027344;23;16;26810;1604.172241210934;8552.062641210934;10156.234882421868;32024;7910;1.0
459;run_21_repetition_2;DONE;3.2;1B;RTE;2580.8585815429688;21;2;36819;2084.891845703125;11482.127045703126;13567.018891406253;51479;10444;1.0
460;run_4_repetition_3;DONE;2.0;7B;WiC;11551.93621826172;4;3;202887;10803.155273437493;72841.5040734375;83644.659346875;53640;13138;1.0
461;run_2_repetition_6;DONE;2.0;7B;COPA;11160.001037597656;2;6;191671;10323.257690429688;68968.81969042978;79292.07738085947;53692;12554;1.0
462;run_12_repetition_4;DONE;3.1;8B;BoolQ;8326.692321777344;12;4;138649;7471.054931640618;49559.69893164062;57030.75386328123;37425;8089;1.0
463;run_27_repetition_6;DONE;3.2;3B;RTE;5728.780578613281;27;6;91846;5009.570556640625;31230.329356640657;36239.899913281275;58703;11647;1.0
464;run_7_repetition_2;DONE;3.0;8B;CB;12694.408752441406;7;2;222715;11864.75653076172;79090.88873076176;90955.64526152347;65239;13110;1.0
465;run_29_repetition_0;DONE;3.2;3B;WSC;4565.017333984375;29;0;68822;3882.5847778320312;23460.63217783204;27343.21695566407;35494;8579;1.0
466;run_5_repetition_29;DONE;2.0;7B;WSC;10342.232360839844;5;29;177877;9503.83441162108;64027.05941162104;73530.89382324212;45028;11578;1.0
467;run_25_repetition_5;DONE;3.2;3B;CB;6535.669128417969;25;5;109838;5879.718688964829;37445.016888964856;43324.735577929685;67961;13729;1.0
468;run_21_repetition_16;DONE;3.2;1B;RTE;2626.8204345703125;21;16;35613;2060.4700317382812;11424.03823173829;13484.508263476571;51479;10444;1.0
469;run_14_repetition_29;DONE;3.1;8B;COPA;12491.317626953123;14;29;210863;11641.79425048828;75526.78645048833;87168.58070097661;59483;12455;1.0
470;run_5_repetition_16;DONE;2.0;7B;WSC;10358.008972167969;5;16;177685;9515.893493652344;64157.72809365229;73673.62158730463;45028;11578;1.0
471;run_1_repetition_1;DONE;2.0;7B;CB;12366.348083496094;1;1;210867;11536.12664794922;76204.69924794919;87740.82589589841;61276;13678;1.0
472;run_12_repetition_11;DONE;3.1;8B;BoolQ;8318.340209960938;12;11;138659;7480.798217773437;49508.2252177734;56989.023435546835;37425;8089;1.0
473;run_21_repetition_13;DONE;3.2;1B;RTE;2651.0591430664062;21;13;35811;2107.0316772460938;11547.921477246093;13654.953154492185;51479;10444;1.0
474;run_22_repetition_28;DONE;3.2;1B;WiC;3047.8043212890625;22;28;42812;2517.6150512695312;13641.624851269537;16159.239902539068;55242;12413;1.0
475;run_1_repetition_23;DONE;2.0;7B;CB;12217.623596191406;1;23;211893;11463.48211669922;76242.01471669924;87705.49683339846;61276;13678;1.0
476;run_13_repetition_15;DONE;3.1;8B;CB;9387.618957519531;13;15;159855;8534.456237792998;57097.87323779304;65632.32947558604;46101;9343;1.0
477;run_9_repetition_2;DONE;3.0;8B;RTE;11453.123413085938;9;2;198906;10597.123107910156;70932.70010791009;81529.82321582024;58692;11756;1.0
478;run_26_repetition_22;DONE;3.2;3B;COPA;5873.864135742188;26;22;93844;5154.171569824219;32068.94376982422;37223.11533964845;56710;11903;1.0
479;run_2_repetition_0;DONE;2.0;7B;COPA;11086.367736816406;2;0;191867;10289.402282714844;69019.45108271486;79308.8533654297;53692;12554;1.0
480;run_10_repetition_27;DONE;3.0;8B;WiC;14388.315307617188;10;27;249685;13483.31677246088;89167.87877246072;102651.1955449216;63663;14810;1.0
481;run_2_repetition_3;DONE;2.0;7B;COPA;250770.93646240237;2;3;191894;10547.099975585908;69195.34577558593;79742.44575117184;53692;12554;1.0
482;run_14_repetition_18;DONE;3.1;8B;COPA;12322.89208984375;14;18;210705;11458.139709472658;75214.84170947269;86672.98141894535;59483;12455;1.0
483;run_19_repetition_21;DONE;3.2;1B;CB;3820.957885742188;19;21;53823;3260.3597412109375;17566.582141210944;20826.94188242188;77844;15678;1.0
484;run_17_repetition_13;DONE;3.1;8B;WSC;7490.432312011719;17;13;121849;6608.3775634765625;43110.920963476514;49719.29852695307;29189;7126;1.0
485;run_22_repetition_17;DONE;3.2;1B;WiC;3040.0515747070312;22;17;42821;2492.9752807617188;13607.039880761717;16100.015161523435;55242;12413;1.0
486;run_21_repetition_15;DONE;3.2;1B;RTE;2670.1861572265625;21;15;35815;2114.42626953125;11323.308869531256;13437.735139062506;51479;10444;1.0
487;run_29_repetition_8;DONE;3.2;3B;WSC;4418.576599121094;29;8;68826;3736.230529785156;23144.46332978516;26880.69385957032;35494;8579;1.0
488;run_6_repetition_2;DONE;3.0;8B;BoolQ;7339.82470703125;6;2;121639;6512.780212402351;43262.90421240232;49775.68442480467;33226;7085;1.0
489;run_25_repetition_8;DONE;3.2;3B;CB;6749.064758300781;25;8;108837;6051.56640625;37079.57140624998;43131.13781249998;67961;13729;1.0
490;run_25_repetition_6;DONE;3.2;3B;CB;6690.9193115234375;25;6;109853;6038.344055175781;37518.30205517577;43556.646110351554;67961;13729;1.0
491;run_20_repetition_19;DONE;3.2;1B;COPA;3314.5933837890625;20;19;44814;2779.990478515625;14584.021478515617;17364.01195703124;63385;13054;1.0
492;run_15_repetition_2;DONE;3.1;8B;RTE;9049.217041015623;15;2;156650;8192.329284667969;55512.74668466797;63705.075969335936;46036;9180;1.0
493;run_27_repetition_29;DONE;3.2;3B;RTE;5817.0196533203125;27;29;92831;5141.224548339844;31864.100548339833;37005.32509667968;58703;11647;1.0
494;run_15_repetition_0;DONE;3.1;8B;RTE;9177.743530273438;15;0;156847;8330.3125;56312.53370000004;64642.84620000004;46036;9180;1.0
495;run_5_repetition_21;DONE;2.0;7B;WSC;10337.23193359375;5;21;178880;9562.090026855483;64455.95082685545;74018.04085371093;45028;11578;1.0
496;run_22_repetition_13;DONE;3.2;1B;WiC;3007.5582885742188;22;13;42614;2463.174743652344;13675.503543652349;16138.67828730469;55242;12413;1.0
497;run_19_repetition_10;DONE;3.2;1B;CB;3697.0771484375;19;10;53817;3152.5452270507812;17062.78142705078;20215.32665410156;77844;15678;1.0
498;run_3_repetition_11;DONE;2.0;7B;RTE;10951.352355957031;3;11;189899;10189.333801269517;68350.0496012695;78539.38340253901;54273;12250;1.0
499;run_23_repetition_0;DONE;3.2;1B;WSC;2230.5466918945312;23;0;27809;1720.6387329101562;8989.384932910158;10710.023665820314;32024;7910;1.0
500;run_16_repetition_24;DONE;3.1;8B;WiC;14046.985778808594;16;24;245889;13192.83367919922;86960.21367919924;100153.04735839846;63916;14562;1.0
501;run_27_repetition_14;DONE;3.2;3B;RTE;5662.861389160156;27;14;92633;4979.991271972656;31680.473071972658;36660.46434394531;58703;11647;1.0
502;run_9_repetition_1;DONE;3.0;8B;RTE;11639.1484375;9;1;198882;10777.69482421875;71623.83362421881;82401.52844843756;58692;11756;1.0
503;run_8_repetition_21;DONE;3.0;8B;COPA;11459.219482421877;8;21;199681;10624.146850585938;70892.62825058599;81516.77510117192;55441;11806;1.0
504;run_13_repetition_4;DONE;3.1;8B;CB;9502.084045410156;13;4;159661;8603.876281738223;57344.905081738194;65948.78136347642;46101;9343;1.0
505;run_15_repetition_13;DONE;3.1;8B;RTE;9152.870666503906;15;13;157847;8348.919311523438;56576.12631152347;64925.04562304691;46036;9180;1.0
506;run_23_repetition_4;DONE;3.2;1B;WSC;2121.8751220703125;23;4;26808;1539.5679931640916;8569.15019316409;10108.718186328182;32024;7910;1.0
507;run_15_repetition_16;DONE;3.1;8B;RTE;9162.99053955078;15;16;157854;8375.32244873044;55660.6640487305;64035.98649746094;46036;9180;1.0
508;run_21_repetition_19;DONE;3.2;1B;RTE;2741.4830932617188;21;19;35821;2184.5281372070312;11623.42673720704;13807.95487441407;51479;10444;1.0
509;run_20_repetition_13;DONE;3.2;1B;COPA;2994.8466796875;20;13;45818;2513.7083129883104;14268.74611298831;16782.45442597662;63385;13054;1.0
510;run_18_repetition_20;DONE;3.2;1B;BoolQ;3546.42626953125;18;20;51817;3007.231872558652;16441.45207255865;19448.683945117304;71714;15104;1.0
511;run_22_repetition_24;DONE;3.2;1B;WiC;3058.6049194335938;22;24;42813;2540.2111206054396;13534.803720605436;16075.014841210876;55242;12413;1.0
512;run_13_repetition_26;DONE;3.1;8B;CB;9146.552856445312;13;26;160856;8359.701293945312;56754.00009394527;65113.701387890585;46101;9343;1.0
513;run_29_repetition_6;DONE;3.2;3B;WSC;4501.631103515625;29;6;68833;3808.895446777314;23526.429646777306;27335.32509355462;35494;8579;1.0
514;run_1_repetition_10;DONE;2.0;7B;CB;12098.801818847656;1;10;210903;11284.469970703123;76068.82497070305;87353.29494140617;61276;13678;1.0
515;run_27_repetition_9;DONE;3.2;3B;RTE;5830.933898925781;27;9;92836;5147.922912597656;31852.468312597655;37000.391225195315;58703;11647;1.0
516;run_28_repetition_8;DONE;3.2;3B;WiC;6334.1856689453125;28;8;100833;5667.561828613279;34318.056628613296;39985.61845722658;55758;12758;1.0
517;run_9_repetition_3;DONE;3.0;8B;RTE;11585.765869140623;9;3;198870;10724.077209472658;70352.19760947254;81076.2748189452;58692;11756;1.0
518;run_19_repetition_15;DONE;3.2;1B;CB;3722.495666503906;19;15;54827;3224.4415893554688;17538.61218935546;20763.053778710928;77844;15678;1.0
519;run_20_repetition_9;DONE;3.2;1B;COPA;3174.11865234375;20;9;44819;2641.2267456054688;14293.92914560548;16935.155891210947;63385;13054;1.0
520;run_7_repetition_22;DONE;3.0;8B;CB;12645.906494140623;7;22;222681;11817.696655273438;78805.59845527337;90623.2951105468;65239;13110;1.0
521;run_25_repetition_12;DONE;3.2;3B;CB;6595.618469238281;25;12;108834;5897.788146972656;37232.05914697263;43129.84729394528;67961;13729;1.0
522;run_28_repetition_14;DONE;3.2;3B;WiC;6180.2037353515625;28;14;100640;5488.057678222656;34050.52907822265;39538.58675644531;55758;12758;1.0
523;run_27_repetition_2;DONE;3.2;3B;RTE;5735.272705078125;27;2;92648;5068.795715332031;31351.26211533204;36420.05783066407;58703;11647;1.0
524;run_6_repetition_6;DONE;3.0;8B;BoolQ;7225.296813964844;6;6;120852;6376.053161621094;43039.56116162109;49415.61432324218;33226;7085;1.0
525;run_28_repetition_16;DONE;3.2;3B;WiC;6248.940246582031;28;16;100842;5565.782531738281;34172.22853173826;39738.011063476544;55758;12758;1.0
526;run_4_repetition_29;DONE;2.0;7B;WiC;11536.62176513672;4;29;202876;10768.65234375;72895.46994375007;83664.12228750007;53640;13138;1.0
527;run_20_repetition_20;DONE;3.2;1B;COPA;3109.7615966796875;20;20;44821;2559.3643798828416;14330.755779882838;16890.12015976568;63385;13054;1.0
528;run_1_repetition_17;DONE;2.0;7B;CB;11985.982299804688;1;17;210695;11150.53265380858;75602.14045380846;86752.67310761704;61276;13678;1.0
529;run_7_repetition_14;DONE;3.0;8B;CB;12579.663696289062;7;14;222876;11752.146850585938;79283.79505058592;91035.94190117186;65239;13110;1.0
530;run_15_repetition_14;DONE;3.1;8B;RTE;9277.0517578125;15;14;156661;8383.221984863281;55880.42338486328;64263.64536972656;46036;9180;1.0
531;run_1_repetition_26;DONE;2.0;7B;CB;12263.296936035156;1;26;211883;11480.581481933594;76325.56148193359;87806.14296386718;61276;13678;1.0
532;run_7_repetition_17;DONE;3.0;8B;CB;12795.9697265625;7;17;222692;11946.349853515623;79417.65125351574;91364.00110703136;65239;13110;1.0
533;run_0_repetition_8;DONE;2.0;7B;BoolQ;12238.946472167969;0;8;211892;11435.729431152316;76135.52563115238;87571.2550623047;57714;13756;1.0
534;run_11_repetition_3;DONE;3.0;8B;WSC;7655.342102050781;11;3;125859;6772.645935058594;44538.32413505857;51310.97007011716;30766;7419;1.0
535;run_3_repetition_9;DONE;2.0;7B;RTE;10976.59796142578;3;9;188867;10152.10253906253;68108.3369390625;78260.43947812503;54273;12250;1.0
536;run_22_repetition_9;DONE;3.2;1B;WiC;3144.708251953125;22;9;42817;2599.223876953154;13867.352076953151;16466.575953906307;55242;12413;1.0
537;run_17_repetition_12;DONE;3.1;8B;WSC;7163.270324707031;17;12;122839;6356.211791992217;43675.727591992225;50031.93938398444;29189;7126;1.0
538;run_21_repetition_9;DONE;3.2;1B;RTE;2701.1342163085938;21;9;35811;2150.0726928710938;11402.720892871095;13552.79358574219;51479;10444;1.0
539;run_2_repetition_21;DONE;2.0;7B;COPA;10969.699157714844;2;21;191678;10147.317199707002;68246.027599707;78393.344799414;53692;12554;1.0
540;run_27_repetition_0;DONE;3.2;3B;RTE;5801.140380859375;27;0;91646;5073.154479980498;31187.26887998048;36260.42335996097;58703;11647;1.0
541;run_16_repetition_17;DONE;3.1;8B;WiC;13926.937622070312;16;17;245688;13046.251281738252;87265.67028173829;100311.92156347654;63916;14562;1.0
542;run_8_repetition_27;DONE;3.0;8B;COPA;250530.09252929688;8;27;198866;10716.290771484377;70485.3689714844;81201.65974296877;55441;11806;1.0
543;run_7_repetition_7;DONE;3.0;8B;CB;12753.942504882812;7;7;222893;11920.16833496094;79403.20933496092;91323.37766992186;65239;13110;1.0
544;run_11_repetition_14;DONE;3.0;8B;WSC;7555.219299316406;11;14;125649;6664.609924316403;44238.629324316425;50903.23924863283;30766;7419;1.0
